query_id,source,query,num_doc_labels,doc_name
40663928-4eea-4dce-a0c9-7486a974b643,naturalqa,who played the killer in scary movie 1,1,Scream (1996 film)
4505c659-9c8c-4f3f-a943-e82085365b96,naturalqa,when was the ferris wheel in paris built,1,Roue de Paris
6aef1404-b80d-4377-9966-cd00bf6faddc,naturalqa,where did they film the roy rogers show,1,The Roy Rogers Show
c9bcdbd2-356d-48a9-a79b-784a35047769,naturalqa,when did the halfpenny go out of circulation in ireland,1,Halfpenny (Irish decimal coin)
861f18d5-64d8-4e4a-b821-b8e6b3495c95,naturalqa,number of weddings per year in the us,1,Wedding industry in the United States
2fca1fff-9207-45f3-92a6-a8885a97a8c0,naturalqa,the oxygen flow rate for a nasal cannula should not exceed,1,Nasal cannula
255a5773-f6e4-4747-9320-203f2883143b,naturalqa,where is the red dog saloon in alaska,1,Red Dog Saloon
7a5c4229-5710-4a2e-b569-c87fc288052b,naturalqa,who plays dixie in the fox and the hound 2,1,The Fox and the Hound 2
59c23a40-944f-40bc-99bc-8548ad75eee1,naturalqa,who came up with the theory of endosymbiosis,2,Symbiogenesis
91e4b8d4-c51b-4dd0-9c35-a63343a954f3,naturalqa,what level of hockey are the humboldt broncos,2,Humboldt Broncos
56813310-da5d-4a4a-b057-34d219783933,naturalqa,when did the london docklands go into decline,1,London Docklands
4bdb1976-0ab0-4e99-92aa-7f991040d99c,naturalqa,who funds the frontier centre for public policy,1,Frontier Centre for Public Policy
11a07df8-da94-41d7-ac75-f2023f7babaf,naturalqa,when was krakauer considered a success as a writer,1,Jon Krakauer
d991f532-a66d-4d34-abea-0cc7ad075056,naturalqa,who played dr loveless in wild wild west movie,2,Dr. Loveless
ad327a1e-f1ab-467a-90a8-af720af50f85,naturalqa,who is the first female engineer in india,1,Ruchi Sanghvi
1fd23cbe-9e30-4218-bb30-43dbcc80260e,naturalqa,who played the witch in hr puff n stuff,1,Billie Hayes
f5058627-5b62-42df-b21d-3d64558e8862,naturalqa,when were state pensions introduced in the uk,1,Pensions in the United Kingdom
8786236b-04fc-42b8-8395-f4dabe5071b7,naturalqa,themes in my mother said i never should,1,My Mother Said I Never Should
e4c0bb9f-a6a1-4ca9-85af-00b68def652d,naturalqa,who sings the song i'm on my way,1,I'm on My Way (Dean Parrish song)
f21f46a4-4850-4614-92ff-dfe81ded4b62,naturalqa,for a patient who is short of breath and is experiencing cardiac problems a helpful position may be,1,Tripod position
62e46243-2501-4b5e-9360-b32d861457ff,naturalqa,when did meadowlark lemon play for the globetrotters,1,Meadowlark Lemon
d1ac7d16-31fe-40f1-9df7-99913c205cc8,naturalqa,when did the weather channel start naming winter storms,1,Winter storm naming in the United States
9da5337f-1d2d-4e8d-bc80-abb6347f1f5c,naturalqa,who sang the song your nobody called today,1,Nobody (Sylvia song)
65a1bf0f-c3d1-4df3-b883-db05e18f529d,naturalqa,who sang i've got the key i've got the secret,1,The Key the Secret
108c2185-4e3e-421f-96b5-542df1a2db1c,naturalqa,who played detective green on law and order,2,Jesse L. Martin
53d63c54-8425-4a86-8f2f-30410dc7fbb0,naturalqa,when did gas monkey bar and grill open,1,Gas Monkey Bar N' Grill
30de8797-8d0e-4163-a987-24ff5f3f889a,naturalqa,who wrote the music for muppets most wanted,2,Muppets Most Wanted (soundtrack)
56b58735-f467-4329-b336-1a5d93fa377f,naturalqa,who wrote the song am i losing you,1,Am I Losing You
1f0395ca-c389-4bf8-a09d-e59ee2005bea,naturalqa,where do wax worms live in the wild,1,Waxworm
d6f0dee2-0377-45fc-a284-b7a04bd5e73a,naturalqa,who wrote the assyrian came down like a wolf on the fold,4,The Destruction of Sennacherib
366dc660-a05d-40a2-9f11-1935e3fc7c2a,naturalqa,degree of workability is high when slump is,1,Concrete slump test
1f952bda-8508-4181-a57c-102764aef0fb,naturalqa,who voiced edward kenway in assassin creed 4,1,Matt Ryan (actor)
c8aea232-ae2d-46e4-8f67-c2745ddd4636,naturalqa,who is the mayor of salt lake city utah,5,Jackie Biskupski
de809bce-d245-4dc6-be3d-a6f9ee629a51,naturalqa,how many villages are there in phek district,1,Phek district
11c10101-834b-40d8-b14a-537f1e15c488,naturalqa,who played mickey pearce in only fools and horses,1,Patrick Murray (actor)
23881d38-4129-439c-a38a-5f3243dd88aa,naturalqa,where is the born place of cp pallipuram,1,Sippy Pallippuram
17bf44ed-8bbe-45e4-8f89-2ba9dca2c4fa,naturalqa,gestational sac but no yolk sac and embryo,1,Blighted ovum
9cfcb51e-8d12-42f4-8bc8-eb0a2727e4f3,naturalqa,when did the modern slavery act come into force,1,Modern Slavery Act 2015
931316fc-ab57-4038-b943-d1921750a672,naturalqa,who is regarded as the first law giver,3,Draco (lawgiver)
2f567c17-613d-4258-949b-231559d4b350,naturalqa,who does liliana mumy play in the loud house,2,Liliana Mumy
8b52aad2-dbd2-4b5d-984d-ceccfb30394b,naturalqa,what is the forest spirit in princess mononoke,1,Princess Mononoke
23aa61ed-25a4-4da1-98a4-cec2b137db65,naturalqa,who hosted the reality show called mr. personality,3,Mr. Personality
0c3a8eee-3661-48e4-8a8d-13e7c8b355eb,naturalqa,who sings the song i feel like bustin loose,1,Bustin' Loose (song)
379dac27-ff26-457a-b7d0-39f8935af965,naturalqa,who is the host of top chef canada,1,Top Chef Canada
16d2df98-c0ac-4aa6-a946-77ea5159a8b2,naturalqa,tortug'air is which country's national flag carrier,1,Tortug' Air
8f2a3a81-4b32-4ced-8dc5-b46763285975,naturalqa,when was the bull leaping bronze statue found,1,Minoan Bull-leaper
5691acc8-3dcf-4fb3-bc05-efa118f9c01a,naturalqa,what is the meaning of the word beowulf,1,Beowulf (hero)
53f768c4-39bf-42b7-92d0-ca8a1efab503,naturalqa,where was the movie fathers and daughters filmed,1,Fathers and Daughters
f8f70d51-fa28-4ab6-8320-6086ab51e9ce,naturalqa,fairground ride where you stick to the wall,1,Rotor (ride)
274344a9-e033-44c5-a81a-c3868025cb39,naturalqa,who did jessica mcnamee play in home and away,1,Lisa Duffy (Home and Away)
0e389d88-7c84-4c49-bcba-c8df52939734,naturalqa,who played peter on days of our lives,1,Jason Brooks (actor)
b318a94a-8d3f-4d43-98ed-0e1fc814255d,naturalqa,who wrote the music for a bridge too far,1,John Addison
be4ce566-6482-4bf5-92fc-02edeb3a4702,naturalqa,what does walls by kings of leon mean,1,Walls (Kings of Leon album)
cddfef5f-1848-4c97-b8d0-591ec344cf24,naturalqa,where is located the house of the hart to hart,1,Hart to Hart
a33c8170-d7fe-4723-9fdc-3c2d898df50b,naturalqa,when was the first mall built in india,1,Spencer Plaza
1ad9cccb-f53f-47dc-90af-2a36f2de8f95,naturalqa,which tribe was allied with the british in the battle of queenston,1,Battle of Queenston Heights
b332740b-0629-4790-beab-aca612eeb474,naturalqa,when was the first solar powered calculator invented,1,Solar-powered calculator
745e1581-1f65-4e06-8e65-c94fa6dee78c,naturalqa,when was most of the continental us deforested,1,Deforestation in the United States
6b0227d5-c2d0-425b-8dfc-b104a253d1a3,naturalqa,where did the tour de france start in 1954,1,1954 Tour de France
0083a85a-6c8e-41ab-9bad-0bffb78e75ab,naturalqa,who wrote like a fox on the run,1,Fox on the Run (Manfred Mann song)
4efa7b5a-078b-4f42-aeec-e682f6cc8395,naturalqa,when did baseball players stop leaving their gloves on the field,1,Baseball glove
a2c68978-eef6-4efe-930e-f666e114b669,naturalqa,when did the first pair of beats come out,1,Beats Electronics
96c30813-4c8c-4af0-aa4d-2fb18e0523ad,naturalqa,more recent versions of flywire are made of a thread comprised of what material,1,Nike Flywire
75c77ef5-54c8-4669-a06c-9608393146a2,naturalqa,who sings the song the bluest eyes in texas,1,The Bluest Eyes in Texas
d66a294d-16a7-4cee-b90f-7ea416c3272e,naturalqa,when is bring your dog to work day,1,Take Your Dog to Work Day
10a86bbe-3e4d-4939-aefe-629f0fcf8b4a,naturalqa,in against the sun what type of plane is shown in the movie,2,Against the Sun
ec163b99-d6fd-43a1-9f20-e0fb3a84da60,naturalqa,when was oriental life insurance company established in india,1,Life Insurance Corporation
c8067ec5-a989-449a-a1f4-be975d531981,naturalqa,when was south oak cliff high school built,1,South Oak Cliff High School
7b2ea574-ad76-464d-84f2-77bf5a96e5d3,naturalqa,when was the big walker mountain tunnel built,1,Big Walker Mountain Tunnel
0a700775-0ff0-4743-9562-bc51284214b5,naturalqa,where was the first air force base located,2,First Air Force
845e2e2d-50f4-4a2d-a11b-a91c00217c83,naturalqa,who plays nick on the young and the restless,1,Joshua Morrow
8c577cdb-39ea-4c85-bc69-bdfb80362d96,naturalqa,where did twin explosion that took place in quick succession on april 14 2006,1,2006 Jama Masjid bombings
55b7dd57-02fe-4ab1-9265-b79705942fda,naturalqa,who migrated to south australia in the colonial era,1,History of South Australia
bf91f1bb-7a30-430c-89f2-fcfbd94851bb,naturalqa,where was the first world youth day held,1,World Youth Day
39c54a99-3abe-4486-b7eb-f7aa555faac1,naturalqa,who played jenny wolek on one life to live,2,Jenny Wolek
fbf7a239-4685-4426-bd5b-7eb4c0d5db2f,naturalqa,when did the simpsons get a new intro,1,The Simpsons opening sequence
40f797fd-fc17-4431-86a5-4f90afd6bd79,naturalqa,where is the kola peninsula located on a map,2,Kola Peninsula
5f036c42-0c74-48f9-b94f-d319e148e36f,naturalqa,who plays nurse rose on grey's anatomy,1,Lauren Stamile
bc2e296e-588e-4adc-83cc-c9a5161751ea,naturalqa,when does the movie flat liners come out,2,Flatliners (2017 film)
f96199f8-822a-4da3-875c-9b9e93ed486c,naturalqa,where is shoal creek golf course in alabama,1,Shoal Creek Club
44bf7c60-e6c1-4fc3-bd19-7b61b0343338,naturalqa,actresses who played margo hughes on as the world turns,2,Margo Hughes
b0ed0845-e7d6-4a00-8865-03d5dc02e4f0,naturalqa,who is the writer of a century is not enough,1,A Century Is Not Enough
94e84715-a176-43f7-a8e6-8173b702a17a,naturalqa,who sang i won't give up on you,1,I Won't Give Up on You
c92c6cc0-5ee9-422d-94c5-86998dedcdeb,naturalqa,who plays tom on halt and catch fire,1,Mark O'Brien (actor)
3c1e1eb0-0e3c-413a-8cb5-ace7c2d5c4b4,naturalqa,what is the song kill a word about,1,Kill a Word
1212eef7-c458-4ebf-9590-f02668dc3661,naturalqa,when did amsterdam become capital of the netherlands,2,Capital of the Netherlands
7a3259ee-ae3c-4bd2-a9f1-6d337209778d,naturalqa,what is the meaning of nandini in english,1,Nandini
a0f2b2ab-30ff-46df-b7b8-a33f06e212e6,naturalqa,2) what type of nutrition do euglenids have,2,Euglenid
9cc436b9-8d71-40b0-8f25-2993fd1ecbe5,naturalqa,who sang i love you yes i do,1,I Love You Yes I Do
84ed648c-2e33-4a80-8e5c-f1c3b456f930,naturalqa,who is the actress who plays mary in coronation street,1,Patti Clare
e305bf54-35df-46ff-83db-20e49a2c66ec,naturalqa,where was the movie across the line filmed,1,Across the Line (2015 film)
7e22196d-7cc6-42f7-b044-922367e7754a,naturalqa,who was the second prime minister of kenya,2,Prime Minister of Kenya
61a9d75a-3b38-4eaa-af20-8589c5e6b492,naturalqa,what is the song wide open spaces about,3,Wide Open Spaces (song)
99d22ddd-b4d4-4853-b664-3e405a891b81,naturalqa,when was new york taken by the british,1,History of New York City (1665–1783)
b9f6ed12-3343-4a05-ad29-6f5a25500de5,naturalqa,where does the river alt start and end,1,River Alt
8bcf6c4c-6b63-4686-a5ff-b6b6322a5745,naturalqa,what is the mass of the last supper,1,Mass of the Lord's Supper
5f1a8e47-981c-4297-929b-239fbf70f0d2,naturalqa,when did daddy die from the dog whisperer,2,Daddy (dog)
5e14ae15-2cd8-43ff-8a2a-f8eb043c98e9,naturalqa,when do the trolls first appear in homestuck,1,List of Homestuck characters
97b3e57d-9d4c-4239-9fa6-051316ccff4d,naturalqa,where was it came from outer space filmed,1,It Came from Outer Space
35bf8b25-3b24-4af7-9bfc-9becc9c11f14,naturalqa,the injection of a drug with a needle is called,1,Drug injection
39d749c5-cc02-46bd-a018-568b86da7f3c,naturalqa,indian who played a very important role in world communist movement,1,Shripad Amrit Dange
33c3bae3-421e-44d5-ab16-bb700730ecb0,naturalqa,shahrukh khan & aamir khan together in a film,1,Pehla Nasha
37022ac5-a113-4a57-a66c-a957b080694f,naturalqa,knoop hardness test is used to measure the hardness of,1,Knoop hardness test
9be437c6-dc80-4b15-8780-7641a0ee9e44,naturalqa,miss world japan 2016 is a great grand child of a former chief minister of,1,Priyanka Yoshikawa
67a5217e-9d3c-4ae1-9a16-f85d9b42d8dc,naturalqa,who played andy garvey in little house on the prairie,1,Patrick Labyorteaux
f2097657-c625-4408-b97a-92d07e931a31,naturalqa,who does blaine sing to in silly love songs,1,Silly Love Songs (Glee)
fc1793f8-10ee-43ce-90f9-b2c845f6e1af,naturalqa,who wrote the song if that isn't love,1,If This Isn't Love
f12adebc-8b4a-4ced-9a22-ceb102246ea9,naturalqa,what is the name of the game in love 020,2,Love O2O (TV series)
580b7c99-a101-4b17-849e-c394c6f24702,naturalqa,who has won the chennai open atp men's singles,1,2018 Chennai Open Challenger
a7e2a213-a2ac-4871-a9aa-74c56aff9e25,naturalqa,vice president of the confederacy during the civil war,1,Alexander H. Stephens
598137ec-0baa-41bd-a880-f4b6eb9eaf5a,naturalqa,what song did katrina and the waves win eurovision with,5,Love Shine a Light
5d9956b0-e242-482e-928d-60d103457cdf,naturalqa,who played carmen's boyfriend on george lopez,1,Bryan Fisher
d03622b6-e0b6-48b8-90c6-24025d17958d,naturalqa,where does the blue poison dart frog live,1,Blue poison dart frog
3bbb9a71-5bf9-4932-a527-75751e80de49,naturalqa,where are the icbms in the us located,1,LGM-30 Minuteman
87faa16a-1dc5-41cd-826f-060e3be7c108,naturalqa,bank of england base rate what does it mean,1,Official bank rate
a71de356-b407-484f-9eae-849e4df3df51,naturalqa,rick and morty episode where rick freezes time,1,A Rickle in Time
a25c3194-1329-455b-8f10-20018febfde7,naturalqa,where did don't talk to me or my son again come from,1,Don't talk to me or my son ever again
956dcb1c-b89b-4096-be78-da95f890df37,naturalqa,who is the owner of v6 telugu news channel,1,V6 News
682dab0e-3b21-474a-832b-581dc9678022,naturalqa,who does the voice of kaos in skylanders,1,Richard Steven Horvitz
811edd6a-f849-4286-9ad4-94bea9da4524,naturalqa,who was the last person to be hanged in northern ireland,1,Robert McGladdery
a9472b05-eb87-4107-b6d8-b102a4521e55,naturalqa,why is there a welsh community in patagonia,1,Patagonian Welsh
43070eb1-852c-42b4-9ac4-50f340d65a33,naturalqa,how many episodes in season 4 of rectify,2,List of Rectify episodes
1917a740-8f35-4a4b-ba14-bb0f81f1107f,naturalqa,how many rv parks are there in the united states,1,RV park
2c3670b4-8b36-45c0-a4b3-ca45128d9a29,naturalqa,who plays doug witter on dawson's creek,1,Doug Witter
3d41cf3a-aeb0-45a8-b6b3-5a13493b0dcc,naturalqa,who played mr dewey on saved by the bell,1,Patrick Thomas O'Brien
d0479c19-fc57-4c1c-ae73-acba64f75bc5,naturalqa,where does the last name calderon originate from,1,Calderón
c865c695-da43-49e0-b2b6-c3c310efebe4,naturalqa,where did nick from new girl go to college,1,Jake Johnson
261ca2a4-ebfc-4fc3-8f7c-00d5d4057b29,naturalqa,who plays elliot in a very murray christmas,1,A Very Murray Christmas
4fe85d0c-5276-4510-bd5f-828a28bebf02,naturalqa,who tells rachel that ross slept with chloe,2,The One with the Morning After
2377edfe-7f7e-4120-8bd2-146528ba34ec,naturalqa,first blues artist to play the electric guitar,1,Electric blues
1f534c0c-52d4-4486-9cae-7a000874cd05,naturalqa,a flat utensil on which we food to eat,1,List of eating utensils
879e1a2d-a215-4622-87c8-5d7e66ab3e94,naturalqa,who explored the entire mississippi to the gulf of mexico,1,"René-Robert Cavelier, Sieur de La Salle"
68954111-258d-4b65-ac64-9aef8059ffef,naturalqa,first jet to land on an aircraft carrier,1,HMS Ocean (R68)
b9c2c227-d5ed-4637-a8f5-5bfa3912ffcc,naturalqa,who sings the song my love is alive,1,Love Is Alive (Gary Wright song)
3adc2afa-400b-48a2-a4b5-a71dbe4b9fd6,naturalqa,who wrote what a feeling by one direction,1,What a Feeling (One Direction song)
2dc49645-a028-4441-8123-509536d688c4,naturalqa,what is the tallest building in miami florida,1,List of tallest buildings in Miami
3c7e13dd-e10d-4ea3-a330-2fbbab845da8,naturalqa,where is air vented from a hydronic heating system,1,Hydronics
062abe30-ca86-4f63-ab31-52ba9eee2d3a,naturalqa,what breed of dog was zoltan hound of dracula,1,Dracula's Dog
0b0528f5-2381-4d05-83d4-4a24212abc1b,naturalqa,what term is used to describe a childs inability to see the world,5,Egocentrism
2e86c027-b5f4-48e7-bd6d-1da70adc7e4b,naturalqa,what is the name of the restaurant that insults you,1,Dick's Last Resort
e0778589-ce17-4784-ae49-7b3dba6431d9,naturalqa,what is the population of yankton south dakota,1,"Yankton, South Dakota"
c45e550f-c715-4ab7-a5cb-52e1a425dad7,naturalqa,you were never really here uk release date,2,You Were Never Really Here
73db1899-5d1c-4748-9827-a19fc727832d,naturalqa,how far is the gulfstream from charleston sc,1,Charleston Bump
7fc233f3-14f0-4d6c-85b5-76bd3f5b8ec4,naturalqa,where had the man set a fire in 2006 for which he was also arrested and charged,1,2008 Namdaemun fire
cb2fdd5d-9033-4fbc-b94c-82f8127920b0,naturalqa,boston bruins retired his number 4 in 1979 robert,1,Bobby Orr
5706f37b-c37e-4255-986d-f37a6ca0aaeb,naturalqa,where is the whistle stop cafe from the movie fried green tomatoes,1,Fried Green Tomatoes at the Whistle Stop Cafe
56b01203-905e-4f3b-944f-7a376c8b7df7,naturalqa,when does dr. hahn leave grey's anatomy,1,Erica Hahn
f1348f25-59d6-4ca5-9d85-a614dd55de1b,naturalqa,who did lia williams play in the missing,1,Lia Williams
f7bbaea2-ea6f-4efb-b73f-754291985471,naturalqa,when was crawl out through the fallout made,1,Sheldon Allman
e3140eae-0c93-48f9-9804-2ac58813b14b,naturalqa,when did grant's vodka change to glens,1,Glen's Vodka
1c1ffa9a-a1f4-4904-a1dc-7022d450cfbc,naturalqa,where is airport high school in south carolina,1,Airport High School (South Carolina)
3ec6d825-3c17-4452-8ef6-a1289c146498,naturalqa,who plays lily in power rangers jungle fury,1,Anna Hutchison
69dd219c-1710-4040-bfec-fc7f552b853a,naturalqa,who gets cut in half in bone tomahawk,1,Bone Tomahawk
1f28ec36-e8ac-4dcb-8153-3a4ebf9925e9,naturalqa,who sings tell me if you still care,1,Tell Me If You Still Care
04f5ff17-9bc4-4345-8047-743f9daf6246,naturalqa,who was the lead singer of new birth,1,New Birth (band)
8a092b12-c90a-444d-8924-23f9d144d165,naturalqa,where was the movie seven days in utopia filmed,1,Seven Days in Utopia
c7ec5f04-d99a-4a38-bb93-7e0a2acb062f,naturalqa,what is the meaning of the name demetrius,1,Demetrius
53d403fd-5122-41fc-811a-caed330fbb23,naturalqa,who did the music for the last unicorn,1,The Last Unicorn (album)
0b4bf749-6031-4501-9c91-6e3598db9868,naturalqa,what engine does a 2003 honda accord have,1,Honda Accord (North America seventh generation)
1791cc2d-bd45-4576-8036-642446017130,naturalqa,when was the ford sierra launched in the uk,1,Ford Sierra
21205cca-d5ee-466f-ae7f-d3ae6b628066,naturalqa,when was the first open university established in india,1,Dr. B.R. Ambedkar Open University
7c161769-711f-4275-bf5c-b8bf15a08d43,naturalqa,who founded the royal academy of music answers,1,Royal Academy of Music
a4dd402e-2495-481b-bd05-b098edf9e66a,naturalqa,who sang amen in lilies of the field,1,Lilies of the Field (1963 film)
13ce2f29-07a3-499c-9941-ce4d4372bd41,naturalqa,what is the characteristic feature of bouchard's nodes,1,Bouchard's nodes
33efc33f-d2b2-40d7-a9a9-6d5a229acb8f,naturalqa,how do you spell the girl's name louis,1,Louie (given name)
b483a8f8-a71c-4b5a-a9bb-90e7f5a32c2e,naturalqa,who wrote the song unthinkable for alicia keys,1,Un-Thinkable (I'm Ready)
15cc5806-54be-4cf2-ba7c-b68ecb491d52,naturalqa,when was a ceasefire agreement signed in darfur,1,2004 Darfur Humanitarian Ceasefire Agreement
6aa2a094-8697-4be5-9063-4d35f3ad3a6f,naturalqa,where does tempe town lake water come from,3,Tempe Town Lake
281ae9ee-bd0f-4784-b387-5fb0dc2198a9,naturalqa,who are responsible for enforcing the weights and measures act,1,Weights and Measures Acts (UK)
71878309-d246-4492-b0fe-9a6a50ff3af6,naturalqa,who sang the song rub it in rub it in,1,Rub It In
f83a5a96-8816-408d-9733-6a207ba50cb9,naturalqa,who sings it don't hurt like it used to,2,It Don't Hurt Like It Used To
06fb2b32-ca3b-43c7-97ed-5ff4f25416ad,naturalqa,who wrote the song miles and miles of texas,1,Bob Johnston
bde951e1-4faa-4bdb-8c93-955ff6c7081b,naturalqa,where does the river roch begin and end,1,River Roch
a3d9c7ab-dceb-4ff1-aaa7-09c68d2025ea,naturalqa,when did team spirit win the grand national,1,1964 Grand National
f91d4a25-aad1-47e9-a1b4-39c83eaa9701,naturalqa,who wrote the opening number for the 2013 tony awards,1,67th Tony Awards
263e7533-4742-45c5-b0c9-36213cfd2784,naturalqa,which two us senators proposed and helped pass the investment platform roth ira,1,Roth IRA
d3e3f147-13b5-4dba-a612-1bc61b326ece,naturalqa,what kind of clams are used for clam strips,1,Fried clams
44692645-3776-4740-8af3-0a8958ae3a34,naturalqa,who is the current chairman of the ntsb,2,Christopher A. Hart
378f3bad-898d-4b76-91bd-9fdbfc0cf0aa,naturalqa,who sang there no one quite like grandma,1,There's No One Quite Like Grandma
2cea7015-46e1-4708-b3ca-19f9a9d12a8c,naturalqa,who sings oh santa in a christmas melody,1,A Christmas Melody
cfe060fa-c6a2-47b0-804a-8a51b7d3baff,naturalqa,who divided the interior of the earth into 3 zones sial sima nife,1,Sial
6de8e479-869b-4373-b8f8-af7d7d34edb3,naturalqa,how many different species of birds are there in australia,1,Birds of Australia
1238c059-5e79-42a6-9ac0-ddb8aeeb88e5,naturalqa,what is the origin of the name dominic,1,Dominic
d1c45695-d0ed-4f4b-85f1-fded639ba81c,naturalqa,what do you call a person who tastes food,3,Food taster
f9d9a717-8917-47ea-8542-51c7911335a1,naturalqa,when does the school year start in taiwan,1,Education in Taiwan
24707889-4468-40eb-9a43-8a9ef7fc92d3,naturalqa,who was donald fisher married to in home and away,1,Donald Fisher (Home and Away)
5b7d47e3-1411-4a11-8279-f23d5a6350da,naturalqa,who was inducted into the national inventors hall of fame first,1,List of National Inventors Hall of Fame inductees
7b6a4dda-35ae-4a5b-a9aa-41f9039a588a,naturalqa,who is the girl in the walking after you video,1,Walking After You
6ba65dd9-8164-46a9-a3b9-abc7118dcafe,naturalqa,who left the joint in the parking lot the office,1,Drug Testing (The Office)
f641f3cd-33f7-4b94-97a4-43d648ab108a,naturalqa,according to daniel 7 what did daniel see in his dream,1,Four kingdoms of Daniel
748f95c7-0838-48d8-9c59-f2737f79406c,naturalqa,who wrote the song i let her lie,1,I Let Her Lie
7d11c1a6-fe2d-4d33-82c2-5e15774203db,naturalqa,who did peter egan play in downton abbey,2,Peter Egan
d456d294-b85d-4c31-82f6-155d094e5345,naturalqa,who plays sonny's dad on days of our lives,1,Sonny Kiriakis
94b73363-b6be-4bd4-8969-bf488ff30784,naturalqa,how long is the bio sat subject test,3,SAT Subject Test in Biology E/M
e4e23bd6-581d-4273-907b-5d0d4238ecbd,naturalqa,what ocean zone does the frilled shark live in,2,Frilled shark
7dbdf842-410c-464c-aace-fc26bdb21953,naturalqa,who sings must be the music that's turning me on,1,Secret Weapon (group)
c95dc789-b9ab-4cff-8104-bea8f86c9a05,naturalqa,how many games did the oakland raiders win last year,1,2016 Oakland Raiders season
70f87bae-5f99-4f95-8b5a-135ed7521504,naturalqa,who played trinity in sons of anarchy season 3,1,Zoe Boyle
d83df613-e4ad-452b-98ba-c1b16c6015ad,naturalqa,party cove lake of the ozarks mile marker,1,Party Cove
2a7dce13-9fb4-4112-ba89-b7d5566c6935,naturalqa,who played paul in monarch of the glen,1,Monarch of the Glen cast
eaad3ff2-057a-4129-b451-3742dadc5835,naturalqa,when does edge of the empire take place,1,Star Wars Roleplaying Game (Fantasy Flight Games)
6ee543f4-bc00-4678-a688-50420f3d4f7e,naturalqa,who is the rapper that wears a clock,5,Flavor Flav
b3bd0295-359e-4db4-b4c4-60a5954c8911,naturalqa,where was the movie pink cadillac filmed at,1,Pink Cadillac (film)
eba5c59a-0c50-4dd3-9b6c-feaad6ae6069,naturalqa,what is the name of thor s hammer,4,Mjölnir
47cf509d-e108-42e4-a67c-faae09bc3ec9,naturalqa,who said we are not retreating we're advancing in another direction,1,Oliver P. Smith
04143d8f-4f0d-4e04-942f-fa12e26305a0,naturalqa,what is the first step in the marketing research procedure,1,Marketing research process
206d3c94-d68a-4290-b160-517972c278d3,naturalqa,when did the new shape kia sportage come out,1,Kia Sportage
94023aaf-0027-4609-a5b4-03aac350f789,naturalqa,who played the lawyer in parks and recreation,2,Kaboom (Parks and Recreation)
82b1174a-2100-43af-9968-47a762675875,naturalqa,where does the water from turner falls come from,1,Turner Falls
99731164-b1e3-4b83-8046-dbe61dcab4aa,naturalqa,how many species of bats are there in australia,1,List of bats of Australia
a40ec5f3-9901-4dd2-9f83-de768bdf43df,naturalqa,who wrote safe and sound by capital cities,1,Safe and Sound (Capital Cities song)
98c53279-11ba-4e71-8cfa-4796f0ffd41d,naturalqa,who is the most decorated marine in history,1,Chesty Puller
ee429fdf-f808-4ee1-bc1a-adda0f833d73,naturalqa,who is known as the father of strategy management,1,Igor Ansoff
5bd1cfce-3799-4fbd-b5ec-3a49a9a350ff,naturalqa,where did the ioway tribe live in iowa,1,Iowa people
df951fbf-a11a-4a89-83c0-fe538f6ff6ff,naturalqa,when was the first pair of headphones invented,1,Headphones
321503b4-eecc-4315-b75c-b56cb1b5c204,naturalqa,global 500 award is given for rare achievement in the field of,1,Global 500 Roll of Honour
324dca59-1cee-48a7-9e9d-bb2bb22d95e5,naturalqa,what is an animal that has a segmented body,1,Segmentation (biology)
56dd5d4e-cb76-4e63-82dc-47d3134f34f2,naturalqa,what kind of animal is squidward on spongebob,1,Squidward Tentacles
0fe9a01a-c9c7-4358-af8c-2787e53584fc,naturalqa,who is often considered the first feminist psychologist,1,Feminist psychology
b46eb36a-ce48-4e81-b165-4f2674965311,naturalqa,when did london win the 2012 olympic bid,1,London bid for the 2012 Summer Olympics
4920affd-3eb6-4499-a91b-0e17c5f2d89e,naturalqa,who sang i got bills i gotta pay,1,Bills (song)
4b6e2d40-14c0-4da3-8e61-3f2d72999cee,naturalqa,who plays the voice of steel in max steel,1,Max Steel (film)
3c8ce945-e9d8-4aac-9d7a-58758a1940e8,naturalqa,who wrote sunday will never be the same,1,Sunday Will Never Be the Same
e47ea1c0-2745-43de-b1b5-288d9dc7945a,naturalqa,who was the first american killed in afghanistan,1,Johnny Micheal Spann
7e0e572f-9ef2-4950-a470-d079a85c1b04,naturalqa,where did the dog strangling vine come from,1,Vincetoxicum rossicum
11f3aef8-65c7-44ca-8b7a-621b2c80c872,naturalqa,who won the missouri valley conference this year,2,2017–18 Missouri Valley Conference men's basketball season
aff9e351-8b53-49d6-bf7b-1febc3b251d4,naturalqa,who sang i wanna go outside in the rain,1,Go Outside in the Rain
86d58cc2-5c38-45ab-9cc3-db8a683996d1,naturalqa,who did batman fight in marvel vs dc,1,DC vs. Marvel
6a8cc627-5f2b-4198-b884-8f6915341f16,naturalqa,who plays edward meechum in house of cards,1,Nathan Darrow
705e65f8-b76a-43b7-936e-2954661b52cc,naturalqa,how many colleges and universities in the uk,1,List of universities in England
eb1405f4-32f4-49b0-a69b-0aaf5fb44ff7,naturalqa,when is the start of pba commissioner's cup 2018,1,2018 PBA Commissioner's Cup
60aeb348-bbab-4b05-8048-b4f978842084,naturalqa,where was the trail of the lonesome pine filmed,1,The Trail of the Lonesome Pine (1936 film)
